194.5586	156.7770
194.4896	155.9760
194.4205	155.1750
194.3515	154.3740
194.2824	153.5729
194.2134	152.7719
194.1443	151.9709
194.0753	151.1699
194.0062	150.3689
193.9372	149.5679
193.8681	148.7669
193.7991	147.9658
193.7300	147.1648
193.6610	146.3638
193.5919	145.5628
193.5229	144.7618
193.4538	143.9608
193.3848	143.1598
193.3157	142.3587
193.2467	141.5577
193.1776	140.7567
193.1086	139.9557
193.0395	139.1547
192.9705	138.3537
192.9014	137.5527
192.8324	136.7516
192.7633	135.9506
192.6943	135.1496
192.6252	134.3486
192.5561	133.5476
192.4871	132.7466
192.4181	131.9456
192.3490	131.1445
192.2799	130.3435
192.2109	129.5425
192.1419	128.7415
192.0728	127.9405
192.0037	127.1395
191.9347	126.3385
191.8656	125.5375
191.7966	124.7364
191.7275	123.9354
191.6585	123.1344
191.5894	122.3334
191.5204	121.5324
191.4513	120.7314
191.3823	119.9304
191.3132	119.1293
191.2442	118.3283
191.1751	117.5273
191.1061	116.7263
191.0370	115.9253
190.9680	115.1243
190.8989	114.3233
190.8299	113.5222
190.7608	112.7212
190.6918	111.9202
190.6227	111.1192
190.5537	110.3182
190.6937	109.5265
190.8887	108.7465
191.0836	107.9665
191.2786	107.1866
190.9518	106.4520
190.4427	105.8298
189.9336	105.2075
189.4245	104.5853
188.9154	103.9630
188.4063	103.3408
187.8972	102.7185
187.3881	102.0963
186.8790	101.4740
186.3699	100.8518
185.8608	100.2295
185.3517	99.6073
184.8426	98.9850
184.3335	98.3628
183.6918	97.8784
182.9727	97.5189
182.2536	97.1593
181.5345	96.7998
180.8154	96.4402
180.0964	96.0807
179.3773	95.7211
178.6582	95.3616
177.9391	95.0020
177.2200	94.6425
176.5009	94.2829
175.7818	93.9234
175.0628	93.5638
174.3437	93.2043
173.6246	92.8447
172.9055	92.4851
172.1864	92.1256
171.4673	91.7660
170.7483	91.4065
170.0292	91.0469
169.3101	90.6874
168.5910	90.3278
167.8994	89.9178
167.3310	89.3493
166.7625	88.7808
166.1940	88.2123
165.6255	87.6438
165.0570	87.0753
164.4885	86.5068
163.9200	85.9383
163.3516	85.3698
162.7831	84.8013
162.2146	84.2328
161.6461	83.6643
161.0776	83.0958
160.5091	82.5273
159.9406	81.9588
159.3721	81.3903
158.8037	80.8218
158.2352	80.2533
157.6667	79.6847
157.0982	79.1162
156.5297	78.5477
155.9612	77.9792
155.3927	77.4107
154.8243	76.8422
154.2558	76.2737
153.6873	75.7052
153.1188	75.1367
152.5503	74.5682
151.9818	73.9997
151.4133	73.4312
150.8449	72.8627
150.2764	72.2942
149.7079	71.7257
149.1394	71.1572
148.5709	70.5887
148.0024	70.0202
147.4339	69.4517
146.8654	68.8832
146.2970	68.3147
145.7285	67.7462
145.1600	67.1777
144.5915	66.6092
144.0230	66.0407
143.4545	65.4722
142.8860	64.9037
142.3175	64.3352
141.7491	63.7667
141.1806	63.1982
140.6121	62.6297
140.0436	62.0612
139.4751	61.4927
138.9066	60.9242
138.3382	60.3557
137.7697	59.7871
137.2012	59.2186
136.6327	58.6501
136.0642	58.0816
135.4957	57.5131
134.9272	56.9446
134.3587	56.3761
133.7903	55.8076
133.2218	55.2391
132.6533	54.6706
132.0848	54.1021
131.5163	53.5336
130.9478	52.9651
130.3793	52.3966
129.8109	51.8281
129.2424	51.2596
128.6739	50.6911
128.1054	50.1226
127.5369	49.5541
126.9684	48.9856
126.3999	48.4171
125.8314	47.8486
125.2630	47.2801
124.6945	46.7116
124.1260	46.1431
123.5575	45.5746
122.9890	45.0061
122.4205	44.4376
121.8520	43.8691
121.2836	43.3006
120.7151	42.7321
120.1466	42.1636
119.5781	41.5951
119.0096	41.0266
118.4411	40.4580
117.8726	39.8895
117.3042	39.3210
116.7357	38.7525
116.1672	38.1840
