"t [pixel] #1","x [pixel] #1","t [pixel] #2","x [pixel] #2","t [pixel] #3","x [pixel] #3","t [pixel] #4","x [pixel] #4","t [pixel] #5","x [pixel] #5","t [pixel] #6","x [pixel] #6","t [pixel] #7","x [pixel] #7","t [pixel] #8","x [pixel] #8","t [pixel] #9","x [pixel] #9","t [pixel] #10","x [pixel] #10","t [pixel] #11","x [pixel] #11","t [pixel] #12","x [pixel] #12","t [pixel] #13","x [pixel] #13","t [pixel] #14","x [pixel] #14","t [pixel] #15","x [pixel] #15","t [pixel] #16","x [pixel] #16","t [pixel] #17","x [pixel] #17","t [pixel] #18","x [pixel] #18","t [pixel] #19","x [pixel] #19","t [pixel] #20","x [pixel] #20","t [pixel] #21","x [pixel] #21","t [pixel] #22","x [pixel] #22","t [pixel] #23","x [pixel] #23","t [pixel] #24","x [pixel] #24","t [pixel] #25","x [pixel] #25","t [pixel] #26","x [pixel] #26","t [pixel] #27","x [pixel] #27","t [pixel] #28","x [pixel] #28","t [pixel] #29","x [pixel] #29","t [pixel] #30","x [pixel] #30","t [pixel] #31","x [pixel] #31","t [pixel] #32","x [pixel] #32","t [pixel] #33","x [pixel] #33","t [pixel] #34","x [pixel] #34","t [pixel] #35","x [pixel] #35","t [pixel] #36","x [pixel] #36","t [pixel] #37","x [pixel] #37","t [pixel] #38","x [pixel] #38","t [pixel] #39","x [pixel] #39","t [pixel] #40","x [pixel] #40","t [pixel] #41","x [pixel] #41","t [pixel] #42","x [pixel] #42","t [pixel] #43","x [pixel] #43","t [pixel] #44","x [pixel] #44","t [pixel] #45","x [pixel] #45","t [pixel] #46","x [pixel] #46","t [pixel] #47","x [pixel] #47","t [pixel] #48","x [pixel] #48","t [pixel] #49","x [pixel] #49","t [pixel] #50","x [pixel] #50"
5.800000000000001,81.60000000000001,5.800000000000001,101.60000000000001,6.,64.8,"","",6.,94.4,"","",6.,114.4,28.8,116.,6.,140.8,6.,150.4,6.2,4.,6.2,107.2,"","",6.4,133.6,"","",7.800000000000001,80.,8.6,38.400000000000006,9.600000000000001,23.200000000000003,17.400000000000002,46.400000000000006,9.8,62.400000000000006,11.600000000000001,144.,12.200000000000001,96.,"","","","","","","","",14.600000000000001,12.8,"","","","",27.400000000000002,2.4000000000000004,22.400000000000002,6.4,"","","","","","","","","","","","",6.6000000000000005,131.20000000000002,10.200000000000001,27.200000000000003,"","",19.400000000000002,98.4,"","",27.8,134.4,29.6,8.8,32.2,98.4,34.6,132.,"","","","","","",39.2,3.2
6.,82.4,6.,102.4,6.2,65.60000000000001,"","",6.2,93.60000000000001,"","",6.2,114.4,29.,116.,6.2,140.8,6.2,150.4,6.4,4.800000000000001,6.4,107.2,"","",6.6000000000000005,133.6,"","",8.,81.60000000000001,8.8,38.400000000000006,9.8,23.200000000000003,17.6,47.2,10.,63.2,11.8,144.,"","","","","","","","","","",14.8,12.8,"","","","",27.6,2.4000000000000004,22.6,7.2,"","","","","","","","","","","","",6.800000000000001,131.20000000000002,10.4,26.400000000000002,"","",19.6,98.4,"","",28.,133.6,29.8,8.8,32.4,98.4,34.800000000000004,132.,"","","","","","",39.400000000000006,3.2
6.2,82.4,6.2,102.4,6.4,66.4,"","",6.4,93.60000000000001,"","",6.4,114.4,29.200000000000003,116.,6.4,140.8,6.4,150.4,6.6000000000000005,4.800000000000001,6.6000000000000005,107.2,"","",6.800000000000001,133.6,"","",8.200000000000001,82.4,9.,38.400000000000006,10.,24.,17.8,47.2,10.200000000000001,64.,12.,144.8,"","","","","","","","","","",15.,12.8,"","","","",27.8,2.4000000000000004,22.8,7.2,"","","","","","","","","","","","","","",10.600000000000001,26.400000000000002,"","",19.8,98.4,"","",28.200000000000003,133.6,30.,8.8,32.6,98.4,35.,132.,"","","","","","",39.6,3.2
6.4,83.2,6.4,102.4,6.6000000000000005,67.2,"","",6.6000000000000005,93.60000000000001,"","",6.6000000000000005,114.4,29.400000000000002,116.,6.6000000000000005,140.8,6.6000000000000005,150.4,6.800000000000001,4.800000000000001,6.800000000000001,107.2,"","",7.,133.6,"","","","",9.200000000000001,38.400000000000006,"","",18.,48.,10.4,64.8,12.200000000000001,144.8,"","","","","","","","","","",15.200000000000001,12.8,"","","","",28.,2.4000000000000004,23.,7.2,"","","","","","","","","","","","","","",10.8,27.200000000000003,"","",20.,98.4,"","",28.400000000000002,133.6,30.200000000000003,8.8,32.800000000000004,98.4,35.2,132.,"","","","","","","",""
6.6000000000000005,83.2,6.6000000000000005,103.2,6.800000000000001,68.,"","",6.800000000000001,93.60000000000001,"","",6.800000000000001,114.4,29.6,116.80000000000001,6.800000000000001,140.8,6.800000000000001,150.4,7.,5.6000000000000005,7.,107.2,"","",7.2,133.6,"","","","",9.4,39.2,"","",18.2,48.800000000000004,10.600000000000001,64.8,12.4,144.8,"","","","","","","","","","",15.4,12.8,"","","","",28.200000000000003,2.4000000000000004,23.200000000000003,7.2,"","","","","","","","","","","","","","",11.,27.200000000000003,"","",20.200000000000003,98.4,"","",28.6,133.6,30.400000000000002,8.8,33.,98.4,35.4,132.,"","","","","","","",""
6.800000000000001,83.2,6.800000000000001,103.2,7.,68.,"","",7.,93.60000000000001,"","",7.,114.4,29.8,117.60000000000001,7.,140.8,7.,150.4,7.2,6.4,7.2,107.2,"","",7.4,133.6,"","","","",9.600000000000001,40.,"","",18.400000000000002,49.6,10.8,65.60000000000001,12.600000000000001,144.8,"","","","","","","","","","",15.600000000000001,12.,"","","","",28.400000000000002,2.4000000000000004,23.400000000000002,8.,"","","","","","","","","","","","","","",11.200000000000001,27.200000000000003,"","",20.400000000000002,98.4,"","",28.8,134.4,30.6,8.8,33.2,98.4,35.6,132.,"","","","","","","",""
7.,83.2,7.,103.2,7.2,68.8,"","",7.2,92.80000000000001,"","",7.2,114.4,30.,116.80000000000001,7.2,140.8,7.2,150.4,7.4,6.4,7.4,107.2,"","",7.6000000000000005,133.6,"","","","",9.8,40.800000000000004,"","",18.6,49.6,11.,66.4,"","","","","","","","","","","","",15.8,12.,"","","","",28.6,2.4000000000000004,23.6,8.8,"","","","","","","","","","","","","","",11.4,27.200000000000003,"","",20.6,98.4,"","",29.,135.20000000000002,30.8,8.8,"","",35.800000000000004,132.,"","","","","","","",""
7.2,83.2,7.2,103.2,7.4,69.60000000000001,"","",7.4,92.80000000000001,"","",7.4,114.4,30.200000000000003,116.80000000000001,7.4,140.8,7.4,151.20000000000002,7.6000000000000005,6.4,7.6000000000000005,107.2,"","",7.800000000000001,133.6,"","","","",10.,41.6,"","",18.8,50.400000000000006,11.200000000000001,67.2,"","","","","","","","","","","","",16.,12.,"","","","",28.8,2.4000000000000004,23.8,9.600000000000001,"","","","","","","","","","","","","","",11.600000000000001,27.200000000000003,"","",20.8,98.4,"","",29.200000000000003,136.,31.,8.8,"","",36.,132.,"","","","","","","",""
7.4,83.2,7.4,103.2,7.6000000000000005,69.60000000000001,"","",7.6000000000000005,92.80000000000001,"","",7.6000000000000005,114.4,30.400000000000002,116.,7.6000000000000005,140.8,7.6000000000000005,151.20000000000002,7.800000000000001,7.2,7.800000000000001,107.2,"","",8.,133.6,"","","","",10.200000000000001,41.6,"","",19.,50.400000000000006,11.4,68.,"","","","","","","","","","","","",16.2,12.,"","","","",29.,3.2,24.,11.200000000000001,"","","","","","","","","","","","","","",11.8,27.200000000000003,"","",21.,98.4,"","",29.400000000000002,136.,31.200000000000003,8.8,"","",36.2,131.20000000000002,"","","","","","","",""
7.6000000000000005,83.2,7.6000000000000005,103.2,7.800000000000001,70.4,"","",7.800000000000001,92.,"","",7.800000000000001,114.4,30.6,116.,7.800000000000001,140.8,7.800000000000001,151.20000000000002,8.,8.,8.,107.2,"","",8.200000000000001,133.6,"","","","",10.4,42.400000000000006,"","",19.200000000000003,50.400000000000006,11.600000000000001,68.,"","","","","","","","","","","","",16.400000000000002,12.,"","","","",29.200000000000003,3.2,24.200000000000003,11.200000000000001,"","","","","","","","","","","","","","",12.,27.200000000000003,"","",21.200000000000003,98.4,"","",29.6,136.,31.400000000000002,8.8,"","",36.4,131.20000000000002,"","","","","","","",""
7.800000000000001,83.2,7.800000000000001,103.2,8.,71.2,"","",8.,92.,"","",8.,114.4,30.8,116.,8.,140.8,8.,151.20000000000002,8.200000000000001,8.,8.200000000000001,108.,"","",8.4,133.6,"","","","",10.600000000000001,42.400000000000006,"","",19.400000000000002,50.400000000000006,11.8,68.8,"","","","","","","","","","","","",16.6,12.,"","","","",29.400000000000002,3.2,24.400000000000002,12.,"","","","","","","","","","","","","","",12.200000000000001,27.200000000000003,"","",21.400000000000002,98.4,"","",29.8,136.,31.6,9.600000000000001,"","",36.6,131.20000000000002,"","","","","","","",""
8.,83.2,8.,103.2,8.200000000000001,72.,"","",8.200000000000001,92.,"","",8.200000000000001,114.4,31.,116.,8.200000000000001,140.8,8.200000000000001,152.,8.4,8.8,8.4,108.,"","",8.6,133.6,"","","","",10.8,42.400000000000006,"","",19.6,50.400000000000006,12.,68.8,"","","","","","","","","","","","",16.8,12.,"","","","",29.6,3.2,24.6,12.8,"","","","","","","","","","","","","","",12.4,27.200000000000003,"","",21.6,98.4,"","",30.,136.,31.8,9.600000000000001,"","",36.800000000000004,131.20000000000002,"","","","","","","",""
8.200000000000001,83.2,8.200000000000001,103.2,8.4,72.8,"","",8.4,91.2,"","",8.4,114.4,31.200000000000003,116.,8.4,140.8,8.4,152.,8.6,8.8,8.6,108.,"","",8.8,133.6,"","","","",11.,42.400000000000006,"","",19.8,50.400000000000006,12.200000000000001,69.60000000000001,"","","","","","","","","","","","",17.,12.,"","","","",29.8,3.2,24.8,13.600000000000001,"","","","","","","","","","","","","","",12.600000000000001,27.200000000000003,"","",21.8,98.4,"","",30.200000000000003,136.,32.,9.600000000000001,"","",37.,132.,"","","","","","","",""
8.4,83.2,8.4,103.2,8.6,73.60000000000001,"","",8.6,91.2,"","",8.6,114.4,31.400000000000002,116.,8.6,140.8,8.6,152.,8.8,8.8,8.8,108.,"","",9.,133.6,"","","","",11.200000000000001,42.400000000000006,"","","","",12.4,69.60000000000001,"","","","","","","","","","","","",17.2,12.,"","","","",30.,3.2,25.,14.4,"","","","","","","","","","","","","","",12.8,27.200000000000003,"","",22.,98.4,"","",30.400000000000002,136.,32.2,9.600000000000001,"","",37.2,132.,"","","","","","","",""
8.6,84.,8.6,103.2,8.8,74.4,"","",8.8,91.2,"","",8.8,114.4,31.6,116.,8.8,140.8,8.8,152.,9.,9.600000000000001,9.,108.,"","",9.200000000000001,133.6,"","","","",11.4,42.400000000000006,"","","","",12.600000000000001,69.60000000000001,"","","","","","","","","","","","",17.400000000000002,12.,"","","","",30.200000000000003,3.2,25.200000000000003,15.200000000000001,"","","","","","","","","","","","","","",13.,27.200000000000003,"","",22.200000000000003,98.4,"","",30.6,136.8,32.4,9.600000000000001,"","",37.4,132.,"","","","","","","",""
8.8,84.,8.8,103.2,9.,75.2,"","",9.,90.4,"","",9.,114.4,31.8,116.,9.,140.8,9.,152.,9.200000000000001,9.600000000000001,9.200000000000001,108.,"","",9.4,133.6,"","","","",11.600000000000001,42.400000000000006,"","","","",12.8,69.60000000000001,"","","","","","","","","","","","",17.6,12.,"","","","",30.400000000000002,3.2,25.400000000000002,16.,"","","","","","","","","","","","","","",13.200000000000001,27.200000000000003,"","",22.400000000000002,98.4,"","",30.8,136.8,32.6,9.600000000000001,"","",37.6,132.,"","","","","","","",""
9.,84.80000000000001,9.,103.2,9.200000000000001,76.,"","",9.200000000000001,90.4,"","",9.200000000000001,114.4,32.,116.,9.200000000000001,140.8,9.200000000000001,152.,9.4,10.4,9.4,108.,"","",9.600000000000001,133.6,"","","","",11.8,42.400000000000006,"","","","",13.,70.4,"","","","","","","","","","","","",17.8,12.,"","","","",30.6,3.2,25.6,16.8,"","","","","","","","","","","","","","",13.4,27.200000000000003,"","",22.6,98.4,"","",31.,136.8,32.800000000000004,9.600000000000001,"","",37.800000000000004,132.,"","","","","","","",""
9.200000000000001,85.60000000000001,9.200000000000001,103.2,9.4,76.80000000000001,"","",9.4,90.4,"","",9.4,114.4,32.2,116.,9.4,140.8,9.4,152.,"","",9.600000000000001,108.,"","",9.8,133.6,"","","","",12.,42.400000000000006,"","","","",13.200000000000001,70.4,"","","","","","","","","","","","",18.,12.,"","","","",30.8,3.2,25.8,17.6,"","","","","","","","","","","","","","",13.600000000000001,27.200000000000003,"","",22.8,98.4,"","",31.200000000000003,136.8,33.,9.600000000000001,"","",38.,132.,"","","","","","","",""
9.4,86.4,9.4,103.2,9.600000000000001,77.60000000000001,"","",9.600000000000001,90.4,"","",9.600000000000001,114.4,32.4,116.,9.600000000000001,140.8,9.600000000000001,151.20000000000002,"","",9.8,108.,"","",10.,133.6,"","","","",12.200000000000001,42.400000000000006,"","","","",13.4,71.2,"","","","","","","","","","","","",18.2,12.,"","","","",31.,3.2,26.,17.6,"","","","","","","","","","","","","","",13.8,27.200000000000003,"","",23.,98.4,"","",31.400000000000002,136.8,33.2,9.600000000000001,"","",38.2,132.8,"","","","","","","",""
9.600000000000001,87.2,9.600000000000001,103.2,9.8,78.4,"","",9.8,89.60000000000001,"","",9.8,114.4,32.6,116.,9.8,140.8,9.8,151.20000000000002,"","",10.,108.,"","",10.200000000000001,133.6,"","","","",12.4,42.400000000000006,"","","","",13.600000000000001,72.,"","","","","","","","","","","","",18.400000000000002,12.,"","","","",31.200000000000003,3.2,26.200000000000003,18.400000000000002,"","","","","","","","","","","","","","",14.,27.200000000000003,"","",23.200000000000003,98.4,"","",31.6,136.8,33.4,9.600000000000001,"","",38.400000000000006,132.8,"","","","","","","",""
9.8,88.,9.8,103.2,10.,79.2,"","",10.,89.60000000000001,"","",10.,114.4,32.800000000000004,116.,10.,140.8,10.,151.20000000000002,"","",10.200000000000001,108.,"","",10.4,133.6,"","","","",12.600000000000001,42.400000000000006,"","","","",13.8,72.8,"","","","","","","","","","","","",18.6,12.,"","","","",31.400000000000002,3.2,26.400000000000002,19.200000000000003,"","","","","","","","","","","","","","",14.200000000000001,27.200000000000003,"","",23.400000000000002,98.4,"","",31.8,136.8,33.6,9.600000000000001,"","",38.6,132.8,"","","","","","","",""
10.,88.80000000000001,10.,102.4,10.200000000000001,80.,"","",10.200000000000001,89.60000000000001,"","",10.200000000000001,114.4,33.,116.,10.200000000000001,140.8,10.200000000000001,151.20000000000002,"","",10.4,108.,"","",10.600000000000001,133.6,"","","","",12.8,42.400000000000006,"","","","",14.,73.60000000000001,"","","","","","","","","","","","",18.8,12.,"","","","",31.6,3.2,26.6,20.,"","","","","","","","","","","","","","",14.4,27.200000000000003,"","",23.6,98.4,"","",32.,136.8,33.800000000000004,9.600000000000001,"","",38.800000000000004,132.8,"","","","","","","",""
10.200000000000001,89.60000000000001,10.200000000000001,103.2,10.4,80.80000000000001,"","",10.4,89.60000000000001,"","",10.4,114.4,33.2,116.,10.4,140.8,10.4,151.20000000000002,"","",10.600000000000001,108.,"","",10.8,133.6,"","","","",13.,42.400000000000006,"","","","",14.200000000000001,74.4,"","","","","","","","","","","","",19.,12.,"","","","",31.8,2.4000000000000004,26.8,20.8,"","","","","","","","","","","","","","",14.600000000000001,27.200000000000003,"","",23.8,98.4,"","",32.2,136.8,34.,9.600000000000001,"","",39.,132.8,"","","","","","","",""
10.4,89.60000000000001,10.4,103.2,10.600000000000001,81.60000000000001,"","",10.600000000000001,89.60000000000001,"","",10.600000000000001,114.4,33.4,116.,10.600000000000001,140.8,10.600000000000001,151.20000000000002,"","",10.8,108.,"","",11.,133.6,"","","","",13.200000000000001,42.400000000000006,"","","","",14.4,75.2,"","","","","","","","","","","","",19.200000000000003,12.,"","","","",32.,2.4000000000000004,27.,20.8,"","","","","","","","","","","","","","",14.8,27.200000000000003,"","",24.,98.4,"","",32.4,136.8,34.2,8.8,"","",39.2,132.8,"","","","","","","",""
10.600000000000001,90.4,10.600000000000001,104.,10.8,82.4,"","",10.8,89.60000000000001,"","",10.8,114.4,33.6,116.,10.8,140.8,10.8,151.20000000000002,"","",11.,108.,"","",11.200000000000001,133.6,"","","","",13.4,42.400000000000006,"","","","",14.600000000000001,76.80000000000001,"","","","","","","","","","","","",19.400000000000002,12.,"","","","",32.2,2.4000000000000004,27.200000000000003,21.6,"","","","","","","","","","","","","","",15.,27.200000000000003,"","",24.200000000000003,98.4,"","",32.6,136.8,34.4,9.600000000000001,"","",39.400000000000006,132.8,"","","","","","","",""
10.8,91.2,10.8,104.,11.,83.2,"","",11.,89.60000000000001,"","",11.,114.4,33.800000000000004,116.,11.,140.8,11.,151.20000000000002,"","",11.200000000000001,108.,"","",11.4,133.6,"","","","",13.600000000000001,43.2,"","","","",14.8,77.60000000000001,"","","","","","","","","","","","",19.6,12.,"","","","",32.4,2.4000000000000004,27.400000000000002,22.400000000000002,"","","","","","","","","","","","","","",15.200000000000001,27.200000000000003,"","",24.400000000000002,98.4,"","",32.800000000000004,136.8,34.6,9.600000000000001,"","",39.6,132.8,"","","","","","","",""
11.,92.,11.,104.,11.200000000000001,84.,"","",11.200000000000001,89.60000000000001,"","",11.200000000000001,115.2,34.,116.,11.200000000000001,140.8,11.200000000000001,152.,"","",11.4,108.,"","",11.600000000000001,133.6,"","","","",13.8,43.2,"","","","",15.,78.4,"","","","","","","","","","","","",19.8,12.,"","","","",32.6,2.4000000000000004,27.6,22.400000000000002,"","","","","","","","","","","","","","",15.4,27.200000000000003,"","",24.6,98.4,"","",33.,136.8,34.800000000000004,10.4,"","",39.800000000000004,132.8,"","","","","","","",""
11.200000000000001,92.80000000000001,11.200000000000001,104.,11.4,84.80000000000001,"","",11.4,89.60000000000001,"","",11.4,115.2,34.2,116.,11.4,140.8,11.4,152.,"","",11.600000000000001,108.,"","",11.8,133.6,"","","","",14.,43.2,"","","","",15.200000000000001,79.2,"","","","","","","","","","","","",20.,12.,"","","","",32.800000000000004,2.4000000000000004,27.8,22.400000000000002,"","","","","","","","","","","","","","",15.600000000000001,27.200000000000003,"","",24.8,98.4,"","",33.2,136.8,35.,11.200000000000001,"","",40.,132.8,"","","","","","","",""
11.4,93.60000000000001,11.4,104.80000000000001,11.600000000000001,84.80000000000001,"","",11.600000000000001,89.60000000000001,"","",11.600000000000001,115.2,34.4,116.,11.600000000000001,140.8,11.600000000000001,152.,"","","","","","",12.,132.8,"","","","",14.200000000000001,43.2,"","","","",15.4,80.,"","","","","","","","","","","","",20.200000000000003,12.,"","","","",33.,3.2,28.,23.200000000000003,"","","","","","","","","","","","","","",15.8,27.200000000000003,"","",25.,98.4,"","",33.4,136.8,35.2,12.,"","","","","","","","","","","",""
11.600000000000001,94.4,11.600000000000001,104.80000000000001,11.8,85.60000000000001,"","",11.8,89.60000000000001,"","",11.8,115.2,34.6,115.2,11.8,140.8,11.8,152.,"","","","","","",12.200000000000001,132.8,"","","","",14.4,43.2,"","","","",15.600000000000001,80.80000000000001,"","","","","","","","","","","","",20.400000000000002,12.,"","","","",33.2,4.,28.200000000000003,23.200000000000003,"","","","","","","","","","","","","","",16.,27.200000000000003,"","",25.200000000000003,98.4,"","",33.6,136.8,35.4,11.200000000000001,"","","","","","","","","","","",""
11.8,94.4,11.8,104.80000000000001,12.,86.4,"","",12.,89.60000000000001,"","",12.,115.2,34.800000000000004,115.2,12.,140.8,12.,152.,"","","","","","",12.4,132.8,"","","","",14.600000000000001,43.2,"","","","",15.8,81.60000000000001,"","","","","","","","","","","","",20.6,12.,"","","","",33.4,4.800000000000001,28.400000000000002,24.,"","","","","","","","","","","","","","",16.2,27.200000000000003,"","",25.400000000000002,98.4,"","",33.800000000000004,136.8,35.6,10.4,"","","","","","","","","","","",""
12.,95.2,12.,105.60000000000001,12.200000000000001,87.2,"","",12.200000000000001,89.60000000000001,"","",12.200000000000001,115.2,35.,115.2,12.200000000000001,140.8,12.200000000000001,152.,"","","","","","",12.600000000000001,132.8,"","","","",14.8,43.2,"","","","",16.,82.4,"","","","","","","","","","","","",20.8,12.,"","","","",33.6,5.6000000000000005,28.6,24.,"","","","","","","","","","","","","","",16.400000000000002,27.200000000000003,"","",25.6,98.4,"","",34.,136.8,35.800000000000004,10.4,"","","","","","","","","","","",""
12.200000000000001,96.,12.200000000000001,106.4,12.4,88.,"","",12.4,89.60000000000001,"","",12.4,115.2,35.2,115.2,12.4,140.8,12.4,152.,"","","","","","",12.8,132.8,"","","","",15.,43.2,"","","","",16.2,83.2,"","","","","","","","","","","","",21.,12.,"","","","",33.800000000000004,6.4,28.8,24.8,"","","","","","","","","","","","","","",16.6,27.200000000000003,"","",25.8,98.4,"","",34.2,136.8,36.,11.200000000000001,"","","","","","","","","","","",""
12.4,96.80000000000001,12.4,107.2,12.600000000000001,89.60000000000001,"","",12.600000000000001,89.60000000000001,"","",12.600000000000001,115.2,35.4,115.2,12.600000000000001,140.8,12.600000000000001,152.,"","","","","","",13.,132.8,"","","","",15.200000000000001,43.2,"","","","",16.400000000000002,84.,"","","","","","","","","","","","",21.200000000000003,12.,"","","","",34.,7.2,29.,24.8,"","","","","","","","","","","","","","",16.8,27.200000000000003,"","",26.,98.4,"","",34.4,136.8,36.2,11.200000000000001,"","","","","","","","","","","",""
12.600000000000001,96.80000000000001,12.600000000000001,107.2,12.8,89.60000000000001,"","",12.8,89.60000000000001,"","",12.8,115.2,35.6,115.2,12.8,140.8,12.8,152.,"","","","","","",13.200000000000001,132.8,"","","","",15.4,43.2,"","","","",16.6,84.80000000000001,"","","","","","","","","","","","",21.400000000000002,12.,"","","","",34.2,8.,29.200000000000003,25.6,"","","","","","","","","","","","","","",17.,27.200000000000003,"","",26.200000000000003,99.2,"","",34.6,136.8,36.4,12.,"","","","","","","","","","","",""
12.8,96.80000000000001,12.8,108.,13.,89.60000000000001,"","",13.,89.60000000000001,"","",13.,115.2,35.800000000000004,115.2,13.,140.8,13.,152.,"","","","","","",13.4,132.8,"","","","",15.600000000000001,42.400000000000006,"","","","",16.8,85.60000000000001,"","","","","","","","","","","","",21.6,12.,"","","","",34.4,9.600000000000001,29.400000000000002,25.6,"","","","","","","","","","","","","","",17.2,27.200000000000003,"","",26.400000000000002,100.,"","",34.800000000000004,136.8,36.6,12.,"","","","","","","","","","","",""
13.,97.60000000000001,13.,108.,13.200000000000001,89.60000000000001,"","",13.200000000000001,89.60000000000001,"","",13.200000000000001,115.2,36.,115.2,13.200000000000001,140.8,13.200000000000001,152.,"","","","","","",13.600000000000001,132.8,"","","","",15.8,41.6,"","","","",17.,86.4,"","","","","","","","","","","","",21.8,12.,"","","","",34.6,9.600000000000001,29.6,26.400000000000002,"","","","","","","","","","","","","","",17.400000000000002,27.200000000000003,"","",26.6,100.80000000000001,"","",35.,136.8,36.800000000000004,12.8,"","","","","","","","","","","",""
13.200000000000001,98.4,13.200000000000001,108.80000000000001,13.4,90.4,"","",13.4,90.4,"","",13.4,115.2,36.2,115.2,13.4,140.8,13.4,152.,"","","","","","",13.8,132.8,"","","","",16.,42.400000000000006,"","","","",17.2,87.2,"","","","","","","","","","","","",22.,12.,"","","","",34.800000000000004,10.4,29.8,26.400000000000002,"","","","","","","","","","","","","","",17.6,27.200000000000003,"","",26.8,101.60000000000001,"","",35.2,136.8,37.,12.8,"","","","","","","","","","","",""
13.4,98.4,13.4,109.60000000000001,13.600000000000001,91.2,"","",13.600000000000001,91.2,"","",13.600000000000001,115.2,36.4,115.2,13.600000000000001,140.8,13.600000000000001,152.,"","","","","","",14.,132.8,"","","","",16.2,43.2,"","","","",17.400000000000002,88.,"","","","","","","","","","","","",22.200000000000003,12.,"","","","",35.,11.200000000000001,30.,26.400000000000002,"","","","","","","","","","","","","","",17.8,27.200000000000003,"","",27.,101.60000000000001,"","",35.4,136.8,37.2,13.600000000000001,"","","","","","","","","","","",""
13.600000000000001,99.2,13.600000000000001,110.4,13.8,92.,"","",13.8,90.4,"","",13.8,115.2,36.6,115.2,13.8,140.8,13.8,152.,"","","","","","",14.200000000000001,132.8,"","","","",16.400000000000002,43.2,"","","","",17.6,88.80000000000001,"","","","","","","","","","","","",22.400000000000002,12.,"","","","",35.2,12.,30.200000000000003,26.400000000000002,"","","","","","","","","","","","","","",18.,27.200000000000003,"","",27.200000000000003,102.4,"","",35.6,136.8,37.4,13.600000000000001,"","","","","","","","","","","",""
13.8,100.,13.8,111.2,14.,92.80000000000001,"","",14.,89.60000000000001,"","",14.,115.2,36.800000000000004,115.2,14.,140.8,14.,152.,"","","","","","",14.4,132.8,"","","","",16.6,43.2,"","","","",17.8,88.80000000000001,"","","","","","","","","","","","",22.6,12.,"","","","",35.4,12.8,30.400000000000002,26.400000000000002,"","","","","","","","","","","","","","",18.2,27.200000000000003,"","",27.400000000000002,102.4,"","",35.800000000000004,136.8,37.6,13.600000000000001,"","","","","","","","","","","",""
14.,100.80000000000001,14.,112.,14.200000000000001,93.60000000000001,"","",14.200000000000001,89.60000000000001,"","",14.200000000000001,115.2,37.,115.2,14.200000000000001,140.8,14.200000000000001,152.,"","","","","","",14.600000000000001,132.8,"","","","",16.8,43.2,"","","","",18.,89.60000000000001,"","","","","","","","","","","","",22.8,12.,"","","","",35.6,13.600000000000001,30.6,27.200000000000003,"","","","","","","","","","","","","","",18.400000000000002,27.200000000000003,"","",27.6,102.4,"","",36.,136.8,37.800000000000004,14.4,"","","","","","","","","","","",""
14.200000000000001,101.60000000000001,14.200000000000001,112.80000000000001,14.4,94.4,"","",14.4,89.60000000000001,"","",14.4,114.4,37.2,115.2,14.4,140.8,14.4,151.20000000000002,"","","","","","",14.8,132.8,"","","","",17.,44.,"","","","",18.2,90.4,"","","","","","","","","","","","",23.,12.,"","","","",35.800000000000004,14.4,30.8,27.200000000000003,"","","","","","","","","","","","","","",18.6,27.200000000000003,"","",27.8,103.2,"","",36.2,136.8,38.,14.4,"","","","","","","","","","","",""
14.4,102.4,14.4,113.60000000000001,14.600000000000001,94.4,"","",14.600000000000001,88.80000000000001,"","",14.600000000000001,114.4,37.4,115.2,14.600000000000001,140.8,14.600000000000001,151.20000000000002,"","","","","","",15.,132.8,"","","","",17.2,44.,"","","","",18.400000000000002,91.2,"","","","","","","","","","","","",23.200000000000003,12.,"","","","",36.,16.,31.,28.,"","","","","","","","","","","","","","","","","","",28.,104.,"","",36.4,136.8,38.2,15.200000000000001,"","","","","","","","","","","",""
14.600000000000001,102.4,14.600000000000001,114.4,14.8,95.2,"","",14.8,88.80000000000001,"","",14.8,114.4,37.6,115.2,14.8,140.8,14.8,151.20000000000002,"","","","","","",15.200000000000001,132.8,"","","","",17.400000000000002,43.2,"","","","",18.6,92.,"","","","","","","","","","","","",23.400000000000002,12.,"","","","",36.2,16.8,31.200000000000003,28.,"","","","","","","","","","","","","","","","","","",28.200000000000003,104.80000000000001,"","",36.6,137.6,38.400000000000006,15.200000000000001,"","","","","","","","","","","",""
14.8,103.2,14.8,114.4,15.,96.,"","",15.,88.,"","",15.,114.4,37.800000000000004,115.2,15.,140.8,15.,151.20000000000002,"","","","","","",15.4,132.8,"","","","",17.6,43.2,"","","","",18.8,92.80000000000001,"","","","","","","","","","","","",23.6,12.,"","","","",36.4,17.6,31.400000000000002,28.8,"","","","","","","","","","","","","","","","","","",28.400000000000002,104.80000000000001,"","",36.800000000000004,136.8,38.6,16.,"","","","","","","","","","","",""
15.,103.2,15.,114.4,15.200000000000001,97.60000000000001,"","",15.200000000000001,88.,"","",15.200000000000001,115.2,38.,115.2,15.200000000000001,140.8,15.200000000000001,151.20000000000002,"","","","","","",15.600000000000001,132.8,"","","","",17.8,43.2,"","","","",19.,93.60000000000001,"","","","","","","","","","","","",23.8,11.200000000000001,"","","","",36.6,18.400000000000002,31.6,28.8,"","","","","","","","","","","","","","","","","","",28.6,105.60000000000001,"","",37.,136.8,38.800000000000004,16.,"","","","","","","","","","","",""
