"t [pixel] #1","x [pixel] #1","t [pixel] #2","x [pixel] #2","t [pixel] #3","x [pixel] #3","t [pixel] #4","x [pixel] #4","t [pixel] #5","x [pixel] #5","t [pixel] #6","x [pixel] #6","t [pixel] #7","x [pixel] #7","t [pixel] #8","x [pixel] #8","t [pixel] #9","x [pixel] #9","t [pixel] #10","x [pixel] #10","t [pixel] #11","x [pixel] #11","t [pixel] #12","x [pixel] #12","t [pixel] #13","x [pixel] #13","t [pixel] #14","x [pixel] #14","t [pixel] #15","x [pixel] #15","t [pixel] #16","x [pixel] #16","t [pixel] #17","x [pixel] #17"
20.400000000000002,40.800000000000004,20.400000000000002,92.80000000000001,"","","","",20.6,34.4,"","",29.400000000000002,84.80000000000001,"","","","",21.400000000000002,60.,"","",22.6,100.80000000000001,"","","","","","","","","",""
20.6,40.800000000000004,20.6,92.80000000000001,"","","","",20.8,34.4,"","",29.6,84.80000000000001,"","","","",21.6,60.800000000000004,"","",22.8,100.80000000000001,"","","","","","","","","",""
20.8,40.800000000000004,20.8,92.80000000000001,"","","","",21.,34.4,"","",29.8,84.80000000000001,"","","","",21.8,61.6,"","",23.,100.80000000000001,"","","","","","","","","",""
21.,40.800000000000004,21.,92.80000000000001,"","","","",21.200000000000003,34.4,"","",30.,84.80000000000001,"","","","",22.,61.6,"","",23.200000000000003,100.80000000000001,"","","","","","","","","",""
21.200000000000003,40.800000000000004,21.200000000000003,92.80000000000001,"","","","",21.400000000000002,34.4,"","",30.200000000000003,84.80000000000001,"","","","",22.200000000000003,62.400000000000006,"","",23.400000000000002,100.80000000000001,"","","","","","","","","",""
21.400000000000002,40.800000000000004,21.400000000000002,92.80000000000001,"","","","",21.6,34.4,"","",30.400000000000002,84.80000000000001,"","","","",22.400000000000002,63.2,"","",23.6,100.80000000000001,"","","","","","","","","",""
21.6,40.800000000000004,21.6,92.80000000000001,"","","","",21.8,34.4,"","",30.6,84.80000000000001,"","","","",22.6,63.2,"","",23.8,100.80000000000001,"","","","","","","","","",""
21.8,40.800000000000004,21.8,92.80000000000001,"","","","",22.,34.4,"","",30.8,84.80000000000001,"","","","",22.8,63.2,"","",24.,100.80000000000001,"","","","","","","","","",""
22.,40.800000000000004,22.,92.80000000000001,"","","","",22.200000000000003,34.4,"","",31.,84.80000000000001,"","","","",23.,64.,"","",24.200000000000003,100.80000000000001,"","","","","","","","","",""
22.200000000000003,40.800000000000004,22.200000000000003,92.80000000000001,"","","","",22.400000000000002,34.4,"","",31.200000000000003,84.80000000000001,"","","","",23.200000000000003,64.,"","",24.400000000000002,100.,"","","","","","","","","",""
22.400000000000002,40.800000000000004,22.400000000000002,92.80000000000001,"","","","",22.6,34.4,"","",31.400000000000002,84.80000000000001,"","","","",23.400000000000002,64.8,"","",24.6,100.,"","","","","","","","","",""
22.6,40.800000000000004,22.6,92.80000000000001,"","","","",22.8,34.4,"","",31.6,84.80000000000001,"","","","",23.6,64.8,"","",24.8,100.,"","","","","","","","","",""
22.8,40.800000000000004,22.8,92.80000000000001,"","","","",23.,34.4,"","",31.8,84.80000000000001,"","","","",23.8,65.60000000000001,"","",25.,100.,"","","","","","","","","",""
23.,40.800000000000004,23.,92.80000000000001,"","","","",23.200000000000003,34.4,"","",32.,84.80000000000001,"","","","",24.,65.60000000000001,"","",25.200000000000003,100.80000000000001,"","","","","","","","","",""
23.200000000000003,40.800000000000004,23.200000000000003,92.80000000000001,"","","","",23.400000000000002,33.6,"","",32.2,84.80000000000001,"","","","",24.200000000000003,66.4,"","",25.400000000000002,100.80000000000001,"","","","","","","","","",""
23.400000000000002,40.800000000000004,23.400000000000002,92.80000000000001,"","","","",23.6,33.6,"","",32.4,84.80000000000001,"","","","",24.400000000000002,66.4,"","",25.6,100.80000000000001,"","","","","","","","","",""
23.6,40.800000000000004,23.6,92.80000000000001,"","","","",23.8,33.6,"","",32.6,84.80000000000001,"","","","",24.6,67.2,"","",25.8,100.80000000000001,"","","","","","","","","",""
23.8,40.800000000000004,23.8,92.80000000000001,"","","","",24.,33.6,"","","","","","","","",24.8,68.,"","",26.,100.80000000000001,"","","","","","","","","",""
24.,40.800000000000004,24.,92.80000000000001,"","","","",24.200000000000003,33.6,"","","","","","","","",25.,68.,"","",26.200000000000003,100.80000000000001,"","","","","","","","","",""
24.200000000000003,40.800000000000004,24.200000000000003,92.80000000000001,"","","","",24.400000000000002,33.6,"","","","","","","","",25.200000000000003,68.8,"","",26.400000000000002,100.80000000000001,"","","","","","","","","",""
24.400000000000002,40.800000000000004,24.400000000000002,92.80000000000001,"","","","",24.6,33.6,"","","","","","","","",25.400000000000002,68.8,"","",26.6,100.80000000000001,"","","","","","","","","",""
24.6,40.800000000000004,24.6,92.80000000000001,"","","","",24.8,33.6,"","","","","","","","",25.6,68.8,"","",26.8,101.60000000000001,"","","","","","","","","",""
24.8,40.800000000000004,24.8,92.80000000000001,"","","","",25.,33.6,"","","","","","","","",25.8,69.60000000000001,"","",27.,101.60000000000001,"","","","","","","","","",""
25.,40.800000000000004,25.,92.80000000000001,"","","","",25.200000000000003,33.6,"","","","","","","","",26.,69.60000000000001,"","",27.200000000000003,101.60000000000001,"","","","","","","","","",""
25.200000000000003,40.800000000000004,25.200000000000003,92.80000000000001,"","","","",25.400000000000002,33.6,"","","","","","","","",26.200000000000003,70.4,"","",27.400000000000002,101.60000000000001,"","","","","","","","","",""
25.400000000000002,40.800000000000004,25.400000000000002,92.80000000000001,"","","","",25.6,33.6,"","","","","","","","",26.400000000000002,70.4,"","",27.6,101.60000000000001,"","","","","","","","","",""
25.6,40.800000000000004,25.6,92.80000000000001,"","","","",25.8,33.6,"","","","","","","","",26.6,71.2,"","",27.8,101.60000000000001,"","","","","","","","","",""
25.8,40.800000000000004,25.8,92.80000000000001,"","","","",26.,33.6,"","","","","","","","",26.8,71.2,"","",28.,101.60000000000001,"","","","","","","","","",""
26.,40.800000000000004,26.,92.80000000000001,"","","","",26.200000000000003,33.6,"","","","","","","","",27.,71.2,"","",28.200000000000003,101.60000000000001,"","","","","","","","","",""
26.200000000000003,40.800000000000004,26.200000000000003,92.80000000000001,"","","","",26.400000000000002,33.6,"","","","","","","","",27.200000000000003,72.,"","",28.400000000000002,101.60000000000001,"","","","","","","","","",""
26.400000000000002,40.800000000000004,26.400000000000002,92.80000000000001,"","","","",26.6,33.6,"","","","","","","","",27.400000000000002,72.,"","",28.6,101.60000000000001,"","","","","","","","","",""
26.6,40.800000000000004,26.6,92.80000000000001,"","","","",26.8,33.6,"","","","","","","","",27.6,72.,"","",28.8,101.60000000000001,"","","","","","","","","",""
26.8,40.800000000000004,26.8,92.80000000000001,"","","","",27.,33.6,"","","","","","","","",27.8,72.,"","",29.,101.60000000000001,"","","","","","","","","",""
27.,40.800000000000004,27.,92.80000000000001,"","","","",27.200000000000003,33.6,"","","","","","","","",28.,72.8,"","",29.200000000000003,101.60000000000001,"","","","","","","","","",""
27.200000000000003,40.800000000000004,27.200000000000003,92.80000000000001,"","","","",27.400000000000002,33.6,"","","","","","","","",28.200000000000003,73.60000000000001,"","",29.400000000000002,101.60000000000001,"","","","","","","","","",""
27.400000000000002,40.800000000000004,27.400000000000002,92.80000000000001,"","","","",27.6,33.6,"","","","","","","","",28.400000000000002,73.60000000000001,"","",29.6,101.60000000000001,"","","","","","","","","",""
27.6,40.800000000000004,27.6,92.80000000000001,"","","","",27.8,33.6,"","","","","","","","",28.6,74.4,"","",29.8,101.60000000000001,"","","","","","","","","",""
27.8,40.800000000000004,27.8,92.80000000000001,"","","","",28.,33.6,"","","","","","","","",28.8,75.2,"","",30.,101.60000000000001,"","","","","","","","","",""
28.,40.800000000000004,28.,92.80000000000001,"","","","",28.200000000000003,33.6,"","","","","","","","",29.,75.2,"","",30.200000000000003,101.60000000000001,"","","","","","","","","",""
28.200000000000003,40.800000000000004,28.200000000000003,92.80000000000001,"","","","",28.400000000000002,33.6,"","","","","","","","",29.200000000000003,75.2,"","",30.400000000000002,101.60000000000001,"","","","","","","","","",""
28.400000000000002,40.800000000000004,28.400000000000002,92.80000000000001,"","","","",28.6,33.6,"","","","","","","","",29.400000000000002,76.,"","",30.6,101.60000000000001,"","","","","","","","","",""
28.6,40.800000000000004,28.6,92.80000000000001,"","","","",28.8,33.6,"","","","","","","","",29.6,76.,"","",30.8,101.60000000000001,"","","","","","","","","",""
28.8,40.800000000000004,28.8,92.80000000000001,"","","","",29.,33.6,"","","","","","","","",29.8,76.,"","",31.,101.60000000000001,"","","","","","","","","",""
29.,40.800000000000004,29.,92.80000000000001,"","","","",29.200000000000003,33.6,"","","","","","","","",30.,76.80000000000001,"","",31.200000000000003,101.60000000000001,"","","","","","","","","",""
29.200000000000003,40.800000000000004,29.200000000000003,92.80000000000001,"","","","",29.400000000000002,33.6,"","","","","","","","",30.200000000000003,76.80000000000001,"","",31.400000000000002,101.60000000000001,"","","","","","","","","",""
29.400000000000002,40.800000000000004,29.400000000000002,92.80000000000001,"","","","",29.6,33.6,"","","","","","","","",30.400000000000002,77.60000000000001,"","",31.6,101.60000000000001,"","","","","","","","","",""
29.6,40.800000000000004,29.6,92.80000000000001,"","","","",29.8,33.6,"","","","","","","","",30.6,77.60000000000001,"","",31.8,101.60000000000001,"","","","","","","","","",""
29.8,40.800000000000004,29.8,92.80000000000001,"","","","",30.,33.6,"","","","","","","","",30.8,77.60000000000001,"","",32.,101.60000000000001,"","","","","","","","","",""
30.,40.800000000000004,30.,92.80000000000001,"","","","",30.200000000000003,33.6,"","","","","","","","",31.,78.4,"","",32.2,101.60000000000001,"","","","","","","","","",""
30.200000000000003,40.800000000000004,30.200000000000003,92.80000000000001,"","","","",30.400000000000002,33.6,"","","","","","","","",31.200000000000003,78.4,"","",32.4,101.60000000000001,"","","","","","","","","",""
30.400000000000002,40.800000000000004,30.400000000000002,92.80000000000001,"","","","",30.6,33.6,"","","","","","","","",31.400000000000002,79.2,"","",32.6,101.60000000000001,"","","","","","","","","",""
30.6,40.800000000000004,30.6,92.80000000000001,"","","","",30.8,33.6,"","","","","","","","",31.6,79.2,"","",32.800000000000004,101.60000000000001,"","","","","","","","","",""
30.8,40.800000000000004,30.8,92.80000000000001,"","","","",31.,33.6,"","","","","","","","",31.8,79.2,"","",33.,101.60000000000001,"","","","","","","","","",""
31.,40.800000000000004,31.,92.80000000000001,"","","","",31.200000000000003,33.6,"","","","","","","","",32.,80.,"","",33.2,101.60000000000001,"","","","","","","","","",""
31.200000000000003,40.800000000000004,31.200000000000003,92.80000000000001,"","","","",31.400000000000002,33.6,"","","","","","","","",32.2,80.,"","",33.4,101.60000000000001,"","","","","","","","","",""
31.400000000000002,40.800000000000004,31.400000000000002,92.80000000000001,"","","","",31.6,33.6,"","","","","","","","",32.4,80.,"","",33.6,101.60000000000001,"","","","","","","","","",""
31.6,40.800000000000004,31.6,92.80000000000001,"","","","",31.8,33.6,"","","","","","","","",32.6,80.,"","",33.800000000000004,101.60000000000001,"","","","","","","","","",""
31.8,40.800000000000004,31.8,92.80000000000001,"","","","",32.,33.6,"","","","","","","","",32.800000000000004,80.,"","",34.,101.60000000000001,"","","","","","","","","",""
32.,40.800000000000004,32.,92.80000000000001,"","","","",32.2,33.6,"","","","","","","","",33.,80.80000000000001,"","",34.2,101.60000000000001,"","","","","","","","","",""
32.2,40.800000000000004,32.2,92.80000000000001,"","","","",32.4,33.6,"","","","","","","","",33.2,80.80000000000001,"","",34.4,101.60000000000001,"","","","","","","","","",""
32.4,40.800000000000004,32.4,92.80000000000001,"","","","",32.6,33.6,"","","","","","","","",33.4,80.80000000000001,"","",34.6,101.60000000000001,"","","","","","","","","",""
32.6,40.800000000000004,32.6,92.80000000000001,"","","","",32.800000000000004,33.6,"","","","","","","","",33.6,81.60000000000001,"","",34.800000000000004,101.60000000000001,"","","","","","","","","",""
32.800000000000004,40.800000000000004,32.800000000000004,92.80000000000001,"","","","",33.,33.6,"","","","","","","","",33.800000000000004,82.4,"","",35.,101.60000000000001,"","","","","","","","","",""
33.,40.800000000000004,33.,92.80000000000001,"","","","",33.2,33.6,"","","","","","","","",34.,82.4,"","",35.2,101.60000000000001,"","","","","","","","","",""
33.2,40.800000000000004,33.2,92.80000000000001,"","","","",33.4,33.6,"","","","","","","","",34.2,82.4,"","",35.4,101.60000000000001,"","","","","","","","","",""
33.4,40.800000000000004,33.4,92.80000000000001,"","","","",33.6,33.6,"","","","","","","","",34.4,83.2,"","",35.6,101.60000000000001,"","","","","","","","","",""
33.6,40.800000000000004,33.6,92.80000000000001,"","","","",33.800000000000004,34.4,"","","","","","","","",34.6,83.2,"","",35.800000000000004,101.60000000000001,"","","","","","","","","",""
33.800000000000004,40.800000000000004,33.800000000000004,92.80000000000001,"","","","",34.,34.4,"","","","","","","","",34.800000000000004,83.2,"","",36.,101.60000000000001,"","","","","","","","","",""
34.,40.800000000000004,34.,92.80000000000001,"","","","",34.2,34.4,"","","","","","","","",35.,84.,"","",36.2,101.60000000000001,"","","","","","","","","",""
34.2,40.800000000000004,34.2,92.80000000000001,"","","","",34.4,34.4,"","","","","","","","",35.2,84.,"","",36.4,101.60000000000001,"","","","","","","","","",""
34.4,40.800000000000004,34.4,92.80000000000001,"","","","",34.6,34.4,"","","","","","","","",35.4,84.,"","",36.6,101.60000000000001,"","","","","","","","","",""
34.6,40.800000000000004,34.6,92.80000000000001,"","","","",34.800000000000004,34.4,"","","","","","","","",35.6,84.,"","",36.800000000000004,101.60000000000001,"","","","","","","","","",""
34.800000000000004,40.800000000000004,34.800000000000004,92.80000000000001,"","","","",35.,34.4,"","","","","","","","",35.800000000000004,84.,"","",37.,101.60000000000001,"","","","","","","","","",""
35.,40.800000000000004,35.,92.80000000000001,"","","","",35.2,34.4,"","","","","","","","",36.,84.,"","",37.2,101.60000000000001,"","","","","","","","","",""
35.2,40.800000000000004,35.2,92.80000000000001,"","","","",35.4,34.4,"","","","","","","","",36.2,84.80000000000001,"","",37.4,101.60000000000001,"","","","","","","","","",""
35.4,40.800000000000004,35.4,92.80000000000001,"","","","",35.6,34.4,"","","","","","","","",36.4,85.60000000000001,"","",37.6,101.60000000000001,"","","","","","","","","",""
35.6,40.800000000000004,35.6,92.80000000000001,"","","","",35.800000000000004,34.4,"","","","","","","","",36.6,86.4,"","",37.800000000000004,101.60000000000001,"","","","","","","","","",""
35.800000000000004,40.800000000000004,35.800000000000004,92.80000000000001,"","","","",36.,34.4,"","","","","","","","",36.800000000000004,87.2,"","",38.,101.60000000000001,"","","","","","","","","",""
36.,40.800000000000004,36.,92.80000000000001,"","","","",36.2,34.4,"","","","","","","","",37.,87.2,"","",38.2,101.60000000000001,"","","","","","","","","",""
36.2,40.800000000000004,36.2,92.80000000000001,"","","","",36.4,34.4,"","","","","","","","",37.2,87.2,"","",38.400000000000006,101.60000000000001,"","","","","","","","","",""
36.4,40.800000000000004,36.4,92.80000000000001,"","","","",36.6,34.4,"","","","","","","","",37.4,88.,"","",38.6,101.60000000000001,"","","","","","","","","",""
36.6,40.800000000000004,36.6,92.80000000000001,"","","","",36.800000000000004,34.4,"","","","","","","","",37.6,88.,"","",38.800000000000004,101.60000000000001,"","","","","","","","","",""
36.800000000000004,40.800000000000004,36.800000000000004,92.80000000000001,"","","","",37.,34.4,"","","","","","","","",37.800000000000004,88.,"","",39.,101.60000000000001,"","","","","","","","","",""
37.,40.800000000000004,37.,92.80000000000001,"","","","",37.2,34.4,"","","","","","","","",38.,88.,"","",39.2,101.60000000000001,"","","","","","","","","",""
37.2,40.800000000000004,37.2,92.80000000000001,"","","","",37.4,34.4,"","","","","","","","",38.2,88.,"","",39.400000000000006,101.60000000000001,"","","","","","","","","",""
37.4,41.6,37.4,92.80000000000001,"","","","",37.6,34.4,"","","","","","","","","","","","",39.6,101.60000000000001,"","","","","","","","","",""
37.6,41.6,37.6,92.80000000000001,"","","","",37.800000000000004,34.4,"","","","","","","","","","","","",39.800000000000004,101.60000000000001,"","","","","","","","","",""
37.800000000000004,41.6,37.800000000000004,92.80000000000001,"","","","",38.,34.4,"","","","","","","","","","","","",40.,101.60000000000001,"","","","","","","","","",""
38.,41.6,38.,92.80000000000001,"","","","",38.2,34.4,"","","","","","","","","","","","","","","","","","","","","","","",""
38.2,41.6,38.2,92.80000000000001,"","","","",38.400000000000006,34.4,"","","","","","","","","","","","","","","","","","","","","","","",""
38.400000000000006,41.6,38.400000000000006,92.80000000000001,"","","","",38.6,34.4,"","","","","","","","","","","","","","","","","","","","","","","",""
38.6,41.6,38.6,92.80000000000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38.800000000000004,41.6,38.800000000000004,92.80000000000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
39.,41.6,39.,92.80000000000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
39.2,41.6,39.2,92.80000000000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
39.400000000000006,41.6,39.400000000000006,92.80000000000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","",39.6,92.80000000000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","",39.800000000000004,92.80000000000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","",40.,92.80000000000001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
