35.3748	110.1459
36.1494	109.9307
36.9241	109.7155
37.6987	109.5003
38.4734	109.2852
39.2480	109.0700
40.0227	108.8548
40.7973	108.6396
41.5719	108.4244
42.3466	108.2092
43.1212	107.9941
43.8959	107.7789
44.6705	107.5637
45.4452	107.3485
46.2198	107.1333
46.9944	106.9182
47.7691	106.7030
48.5437	106.4878
49.3184	106.2726
50.0930	106.0574
50.8677	105.8423
51.6423	105.6271
52.4169	105.4119
53.1916	105.1967
53.9662	104.9815
54.7409	104.7663
55.5155	104.5512
56.2902	104.3360
57.0648	104.1208
57.8394	103.9056
58.6141	103.6904
59.3887	103.4753
60.1634	103.2601
60.9380	103.0449
61.7126	102.8297
62.4873	102.6145
63.2619	102.3993
64.0366	102.1842
64.8112	101.9690
65.5859	101.7538
66.3605	101.5386
67.1351	101.3234
67.9098	101.1083
68.6844	100.8931
69.4591	100.6779
70.2337	100.4627
71.0084	100.2475
71.7830	100.0324
72.5576	99.8172
73.3323	99.6020
74.1069	99.3868
74.8816	99.1716
75.6562	98.9564
76.4309	98.7413
77.2055	98.5261
77.9801	98.3109
78.7548	98.0957
79.5587	98.0861
80.3627	98.0861
81.1666	98.0861
81.9706	98.0861
82.7746	98.0861
83.5786	98.0861
84.3825	98.0861
85.1865	98.0861
85.9905	98.0861
86.7944	98.0861
87.5984	98.0861
88.4024	98.0861
89.2064	98.0861
90.0103	98.0861
90.8143	98.0861
91.6183	98.0861
92.4223	98.0861
93.2262	98.0861
94.0302	98.0861
94.8342	98.0861
95.6382	98.0861
96.4421	98.0861
97.2461	98.0861
98.0501	98.0861
98.8540	98.0861
99.6580	98.0861
100.4620	98.0861
101.2281	97.8423
101.9908	97.5880
102.7535	97.3338
103.5162	97.0796
104.2790	96.8253
105.0417	96.5711
105.8044	96.3168
106.5671	96.0626
107.3298	95.8083
108.0925	95.5541
108.8553	95.2999
109.6180	95.0456
110.3807	94.7914
111.1434	94.5371
111.9061	94.2829
112.6656	94.0193
113.4046	93.7026
114.1436	93.3859
114.8825	93.0692
115.6215	92.7525
116.3605	92.4358
117.0994	92.1191
117.8384	91.8024
118.5774	91.4856
119.3164	91.1689
120.0553	90.8522
120.7943	90.5355
121.5333	90.2188
122.2722	89.9021
123.0112	89.5854
123.7502	89.2687
124.4891	88.9520
125.2281	88.6353
125.9671	88.3186
126.7060	88.0019
127.4450	87.6852
128.1840	87.3685
128.9229	87.0518
129.6619	86.7351
130.4009	86.4184
131.1398	86.1017
131.8788	85.7850
132.6178	85.4683
133.3567	85.1515
134.0957	84.8348
134.8347	84.5181
135.6311	84.4083
136.4350	84.3940
137.2388	84.3796
138.0426	84.3652
138.8465	84.3509
139.6503	84.3365
140.4542	84.3222
141.2580	84.3078
142.0619	84.2935
142.8657	84.2791
143.6696	84.2648
144.4734	84.2504
145.2773	84.2361
146.0811	84.2217
146.8849	84.2073
147.6888	84.1930
148.4926	84.1786
149.2965	84.1643
150.1003	84.1499
150.9042	84.1356
151.7080	84.1212
152.5119	84.1069
153.3157	84.0925
154.1195	84.0782
154.9234	84.0638
155.7272	84.0494
156.5311	84.0351
157.3349	84.0207
158.1388	84.0064
158.9426	83.9920
159.7465	83.9777
160.5503	83.9633
161.3541	83.9490
162.1580	83.9346
162.9618	83.9203
163.7657	83.9059
164.5695	83.8915
165.3734	83.8772
166.1772	83.8628
166.9811	83.8485
167.7849	83.8341
168.5888	83.8198
169.3926	83.8054
170.1964	83.7911
171.0003	83.7767
171.8041	83.7624
172.6080	83.7480
173.4118	83.7336
174.2157	83.7193
175.0195	83.7049
175.8234	83.6906
176.6272	83.6762
177.4310	83.6619
178.2349	83.6475
179.0387	83.6332
179.8426	83.6188
180.5960	83.3383
181.3018	82.9533
182.0076	82.5684
182.7135	82.1834
183.4193	81.7984
184.1251	81.4134
184.8309	81.0284
185.5367	80.6434
186.2425	80.2584
186.9483	79.8734
187.6541	79.4884
188.3599	79.1034
189.0657	78.7185
189.7715	78.3335
190.4773	77.9485
191.1831	77.5635
191.8889	77.1785
192.5947	76.7935
193.3005	76.4085
194.0063	76.0235
194.7121	75.6385
195.4179	75.2535
196.1237	74.8686
196.8295	74.4836
197.5353	74.0986
