28.8722	25.741	53.6835	141.3792	157.8355	120.2233	48.0761	26.9651	29.8509	26.7271	60.7954	144.8764	169.7176	93.2188	126.3199	41.3901	34.0906	56.5718	59.2203	107.59	86.3694	48.8149	65.98	47.286	30.3434	36.972	31.5414	34.5571	33.483	33.8316	47.6504	156.5061	111.5999	57.8514	42.3884	31.5007	36.0411	48.34	50.15	127.7523	144.068	149.5634	115.4496	63.5835	30.8591	82.2288	120.7262	76.2126	54.344	38.9139	29.0436	36.527	54.7673	42.8189	38.0693	63.9956	76.4641	60.5028	60.4665	101.4325	99.0917	88.9532	95.1591	55.2565	44.2355	59.261	84.9955	67.5045	47.4443	43.9769	36.1032	43.2591	90.3512	115.0285	252.0953	334.04	244.1359	89.0601	50.1088	41.3999	29.8941	38.6246	49.7747	60.9858	63.5829	57.5888	43.8193	38.7901	43.2652	46.8697	51.3574	61.8524	182.2986	354.4306	280.5272	261.9182	82.3742	69.4252	133.5408	92.2572	41.4943	41.9428	55.3744	82.0463	171.2856	166.869	104.6644	63.3066	55.6585	60.6666	55.6778	72.5808	52.061	74.6788	87.7199	51.1673	49.8979	52.0989	69.9564	114.7056	97.8804	52.4051	56.537	108.9748	115.479	112.9704	77.5451	79.5467	50.5489	55.7942	61.4484	67.9174	94.9335	81.8825	72.2236	104.1588	65.5925	45.0963	54.1506	123.6295	161.8125	126.9907	147.9825	125.2069	72.7954	67.9421	68.3007	118.7098	159.0683	156.7001	165.2459	104.7937	141.9409	113.3424	91.2965	62.2811	45.3764	60.5864	69.3934	114.6332	79.052	98.0238	134.9601	118.9375	117.2189	109.1168	55.4218	56.8551	107.4909	65.6003	68.5466	107.8074	191.2797	150.4732	58.233	95.4795	100.467	57.7467	57.6095	165.9603	251.1804	373.7419	285.3858	184.3896	148.808	125.6137	96.6336	104.5387	136.5412	137.6774	152.6065	156.5906	84.1898	85.6855	203.3088	336.5635	314.8571	294.4609	216.5309	149.3354	172.1109	286.2239	441.3211	405.2934	280.7408	166.0756	116.4348	80.9925
30.9464	33.112	41.5922	87.3297	145.7394	202.0202	87.4668	29.8269	25.5313	33.9549	65.2188	101.564	128.7192	135.5814	129.0725	67.5526	38.9709	72.8151	81.5571	121.5147	87.1046	55.4422	48.3383	53.4027	39.8845	25.835	35.3358	38.995	36.3117	28.3631	36.9524	157.4947	133.3088	51.5855	42.4626	39.9957	36.5598	52.8295	64.2568	117.4208	104.9995	115.6829	121.3705	137.4058	44.8941	83.293	98.34	61.5049	61.0974	37.9677	35.5928	39.8575	52.742	40.4655	39.4736	48.8833	67.13	57.8535	71.6156	113.5923	81.0257	83.783	77.79	46.7883	47.96	64.8839	57.7819	59.2088	52.4834	38.7671	40.7704	52.6334	92.3701	109.251	190.1752	332.7215	287.0564	97.1731	50.7581	52.6742	37.0129	37.7864	58.6769	69.6202	54.2125	47.6576	46.5933	41.7162	42.4258	46.9327	64.391	59.5203	145.704	312.6698	297.1258	256.7243	143.6688	76.3266	152.6088	98.3721	39.8586	42.6551	47.6283	86.45	164.1858	189.932	115.9313	87.5209	72.4435	60.5891	59.3774	61.9296	52.8408	49.1495	65.5419	97.5132	66.169	68.017	67.6612	96.0974	105.1013	63.4308	63.4968	107.7544	82.6894	117.3499	110.396	103.0355	61.0156	67.7381	79.2547	65.8033	60.8886	86.878	73.6791	101.4249	71.2404	53.1645	41.154	71.9967	149.8211	148.9433	163.3456	148.6201	82.0718	77.6084	68.2902	81.3413	127.7797	203.9096	190.7191	88.1364	112.7978	78.0252	120.8587	71.6806	41.7132	51.6771	70.794	110.9611	94.8528	112.069	135.0358	121.2063	108.8223	137.9876	62.6726	59.2223	109.5007	90.638	73.2647	104.2525	175.1384	154.9124	60.0209	79.1013	104.1673	70.4608	65.9186	149.0859	210.8143	310.1622	265.349	198.6958	141.2462	100.2207	91.6861	106.1041	144.7969	127.3669	133.9003	157.8187	85.1588	96.2636	212.7807	368.1814	306.4312	266.4825	186.2621	145.4795	174.9655	310.1281	467.9876	449.3614	309.2071	165.6414	137.3461	81.3331
25.9884	31.3025	28.1982	40.9744	94.5771	215.5007	144.9332	56.4134	36.0866	29.7597	55.7678	69.2314	87.9894	136.3184	152.2117	89.938	35.1197	58.4156	56.0211	129.2258	74.9963	39.3096	39.4904	53.7341	34.7255	32.6494	32.3502	39.7746	36.0336	38.6004	34.2159	136.1538	134.2284	43.4562	39.6144	37.184	32.7909	58.1941	71.2755	103.5854	94.6878	104.0616	120.1986	107.1529	107.5964	47.4021	114.0844	76.2663	61.5887	35.5785	34.4898	36.3422	48.0433	40.3258	38.0484	38.2167	55.3527	91.6908	105.4461	89.1923	71.2183	79.9309	79.3084	45.9526	51.0828	67.1642	57.8805	45.5326	46.8732	57.1423	54.6026	59.8842	101.5657	118.4857	222.1511	321.7429	244.3914	90.557	41.199	53.6778	49.2212	47.428	46.9519	58.8894	64.8876	53.7223	38.6623	40.2175	47.2875	49.5914	61.1141	77.6489	135.5994	218.2421	252.2724	339.1579	198.9285	82.5154	118.4492	96.071	44.9357	46.6902	48.3639	65.5131	123.2416	184.8876	122.4748	106.4727	87.3565	54.7654	52.6242	68.5088	43.7308	38.4333	42.5835	50.5372	78.1555	69.3318	61.9627	77.2375	94.7081	74.9124	66.8144	94.3336	69.5882	86.3643	108.859	124.703	72.4902	62.2511	53.0199	58.4492	62.0601	57.5983	81.5795	100.2332	87.1238	75.4967	57.9196	62.4753	128.5931	126.7791	148.5754	159.4734	98.6919	66.4767	69.4744	83.1984	118.0488	206.0591	194.5917	114.2153	100.41	54.823	106.7869	115.1991	55.2885	47.8966	70.2373	105.9	90.3818	112.7525	123.921	115.8133	95.3968	117.9834	94.9771	57.6584	107.5073	88.9662	60.7329	89.1249	181.9205	157.0249	56.3795	69.7451	95.6142	71.021	72.8595	168.0515	228.661	317.6188	267.7622	207.4892	157.6224	97.5207	84.0704	111.4759	148.5651	119.5518	131.3271	179.0642	93.8575	114.9627	224.6095	354.0743	311.1027	286.5041	195.8141	160.2325	176.9669	291.107	461.4023	426.8061	282.5729	170.9677	133.3092	90.0428
27.1552	30.4385	29.8923	30.8515	64.8418	175.3884	166.5093	113.7271	37.2908	25.4116	50.274	61.2168	65.1709	130.7486	128.041	135.3408	49.0604	52.0802	52.0199	113.743	83.632	44.7441	45.03	53.6166	38.7485	32.0265	31.8213	28.3389	28.9837	32.0479	30.0642	146.5774	119.7853	55.4757	37.3808	29.6878	32.4438	34.5579	73.2863	105.3914	68.9286	57.858	144.5	80.4105	122.5593	107.9366	117.322	73.5782	56.7769	35.5088	27.3085	30.6143	38.4694	42.9194	39.0087	36.1108	46.3076	77.8272	126.7473	104.87	65.7651	75.4286	88.687	55.4925	48.1218	52.4295	48.0994	38.2422	48.3834	61.032	52.5455	59.911	90.972	136.6396	255.7396	328.2679	244.2859	84.6651	39.6144	37.3911	56.8248	62.6125	49.3539	51.056	65.6663	56.1404	38.4738	45.0116	56.0391	46.1023	52.2697	70.2018	127.9381	200.2233	180.511	239.7633	261.5018	146.3286	119.4333	79.1884	37.5932	42.728	48.7225	64.919	100.8178	152.7277	113.1534	134.598	90.404	56.9359	51.4545	70.0939	54.736	42.9177	43.2346	48.1018	56.4053	92.2381	89.7875	72.7037	87.9939	92.7049	81.5811	102.7348	79.774	74.4349	120.421	146.4911	82.357	63.3271	54.7978	52.1415	49.9628	49.7724	82.7535	151.8915	98.2855	72.0433	66.7595	67.4365	86.5691	114.2371	129.9139	147.1461	125.8994	66.4532	74.2554	91.1876	111.3108	168.7263	147.0527	142.9753	99.3103	54.9844	92.1656	72.7185	84.2318	73.8067	67.8824	108.1404	77.4282	99.3671	133.5771	109.5402	114.5253	137.1509	94.5084	88.7448	110.4121	82.0725	68.8804	85.2888	167.3721	139.2535	66.2804	64.0932	80.2673	66.6595	70.5155	143.8758	231.6786	300.8362	262.2216	195.6829	128.9747	96.515	94.3527	118.059	135.1358	103.2266	112.4278	171.5733	93.4831	100.4493	219.2153	375.8762	300.1262	259.4124	166.8525	168.9943	179.7437	299.0283	555.9115	501.3692	261.2854	145.526	123.2832	79.9233
31.3674	38.7863	31.1538	30.7083	51.4512	126.7345	95.7676	123.6351	103.9351	38.2227	60.7605	76.8926	46.5765	75.1929	105.6929	89.2476	112.3242	87.5948	47.8916	111.0991	96.5786	47.8206	45.1502	52.0569	36.6448	34.9797	30.3581	30.6993	30.1516	31.9714	40.2798	126.2673	106.2745	68.2242	45.7771	39.9097	36.3312	38.8534	52.3455	108.409	62.5041	36.5742	135.4395	109.4372	91.7649	133.5663	145.2322	64.9793	52.2747	49.0207	31.981	22.2942	40.2763	45.4942	31.404	41.9075	43.5579	75.6949	88.1527	104.7117	80.0267	57.1024	78.8645	57.6439	47.3209	62.8374	51.7147	35.0862	41.3193	57.3731	54.5564	47.8211	78.2165	131.5112	258.5301	296.4452	214.9798	94.7278	48.8159	45.7159	45.2352	50.7755	46.4731	65.9395	70.0916	47.712	51.065	51.102	54.3695	43.8532	53.7275	87.8754	130.1802	172.2519	163.1922	145.3177	210.0223	284.4657	157.8064	120.4111	41.0591	37.6231	43.8418	84.6632	114.6952	156.8834	100.7176	123.8872	118.4383	62.2126	52.256	63.7428	48.2115	37.0929	38.8565	39.9789	46.4933	57.7201	91.0868	87.4747	84.4965	90.9706	72.6912	102.9672	73.8783	53.8128	103.5473	149.5956	89.9374	70.9334	71.738	57.6819	46.5252	44.2406	44.5904	127.342	109.8154	60.9664	52.89	75.1891	80.9674	122.4269	139.6755	153.4496	147.4867	89.5746	81.318	95.2566	101.5791	164.485	153.8206	99.7062	144.2317	65.4373	84.9326	71.3187	59.2441	104.5339	76.5782	102.6596	80.6642	94.4285	129.9588	104.3783	89.2856	111.3939	85.9348	92.7608	116.4447	72.2315	55.1323	85.8396	182.1939	162.2226	80.8689	63.637	87.1733	81.3926	74.5605	151.1893	221.1733	324.8076	295.7313	225.3966	150.3638	118.7627	108.2586	94.0996	119.8657	122.099	97.2969	151.5369	98.6157	103.4055	239.1545	389.3156	316.7278	263.9601	156.0511	146.2133	176.8254	264.1026	569.4493	591.7548	298.3356	157.6114	135.566	88.9081
28.5047	28.388	28.67	31.7306	55.5293	85.8702	73.6343	64.5594	88.8103	103.3472	63.3894	78.3248	51.8007	43.2062	106.7157	99.2524	91.308	154.5559	79.3681	115.0666	89.905	47.2427	31.0438	37.4719	37.4641	34.889	22.321	33.2577	31.3392	26.3463	30.932	126.3333	83.6227	93.1636	52.2585	35.4201	29.9961	30.199	57.3451	108.7492	70.0411	44.3976	81.7495	139.8608	105.4259	114.1205	149.4436	72.8748	47.149	52.8173	48.8439	48.2684	45.5999	40.5521	43.8929	42.5008	66.1996	84.913	57.412	121.2371	109.9975	78.8165	79.6412	64.0439	62.3716	68.1053	47.4272	39.4525	34.6634	40.0112	59.9998	75.8993	87.1824	130.7966	271.5518	296.4409	229.9398	112.3947	58.4987	50.0702	53.379	67.0656	69.0301	85.8065	78.8416	41.0361	30.6625	35.9262	48.9046	46.9671	49.5862	85.717	126.9291	187.1024	162.3952	113.0055	125.7586	248.3526	240.1271	155.9247	55.3855	43.7937	44.4894	61.1651	93.6998	169.6368	93.0542	98.2224	149.9362	67.5964	49.5309	59.3409	47.0348	41.9579	33.6589	36.6728	41.2308	46.5757	52.1763	99.6753	108.9526	98.3576	73.0061	109.8979	76.5418	51.2396	53.3895	138.9572	124.8338	75.8892	70.2736	56.3748	55.1503	46.1691	53.0681	97.2368	112.3698	69.3449	44.8039	55.7025	78.4788	122.5067	142.8669	137.495	154.3169	130.5638	92.2825	97.9237	114.1558	177.7574	116.7393	81.0987	141.793	93.917	70.2131	56.633	81.5644	74.8781	86.1529	114.3148	69.0599	65.6947	106.9408	123.1109	103.0728	100.9875	72.2331	117.5834	139.2503	68.4446	57.1989	96.5934	160.8401	140.7661	81.9727	55.889	70.7017	82.4952	77.3016	137.5513	193.4189	307.218	306.2881	219.8182	158.3616	133.8022	104.958	93.8365	120.8366	124.7912	112.097	153.2078	95.3946	114.6293	260.0918	420.949	320.6585	261.1273	150.2411	143.983	185.2968	270.8522	526.7149	571.2934	295.128	138.5067	108.6918	88.8519
33.9572	35.4446	26.2793	29.6351	52.2992	84.1715	63.675	74.2359	38.5383	75.9491	160.2944	111.5654	71.6679	42.6115	78.7586	88.462	62.6073	144.5483	129.1036	114.8579	92.2616	37.5326	41.5825	36.114	52.2545	31.5727	31.1949	29.1407	28.6935	33.5989	47.6923	117.2569	81.4909	58.2427	82.1982	43.1789	30.7393	35.9359	47.5163	89.2686	89.618	30.9272	55.3784	129.0708	180.6829	141.5725	81.2086	124.6254	75.9779	53.6205	37.7794	34.3772	35.7314	46.7348	49.6367	39.3787	75.4103	68.0682	43.5424	82.4626	116.5672	97.5339	79.2323	51.7195	53.4733	69.3093	45.9313	40.2272	38.1663	36.1835	42.5432	80.6565	85.5092	116.1346	249.1504	281.6873	244.2437	134.0845	64.3141	37.5764	38.1133	71.8248	76.1113	86.2042	73.5485	41.1041	36.5702	47.1171	54.7338	51.689	55.3962	63.8565	104.3596	173.6878	151.3558	94.0123	59.6681	177.3275	291.7194	243.1276	74.382	46.1455	36.0537	55.2773	97.0632	134.3786	72.5743	77.1238	176.6708	87.2563	53.3428	74.1324	50.5492	41.7332	37.4726	44.8246	48.4919	47.8823	47.528	53.8424	124.3437	126.5365	83.0731	112.8204	72.3498	48.1927	45.182	80.9548	158.4247	103.9243	64.1662	41.6656	46.362	47.5361	43.0226	87.3964	91.88	84.2558	48.8669	48.074	68.5681	118.8647	152.17	114.3826	132.0161	152.9371	94.8946	79.2646	98.6607	152.831	148.7479	91.4309	111.458	93.3917	96.44	66.6208	73.543	64.1195	79.8012	106.374	68.6	64.385	88.5989	102.3451	106.3483	102.7654	69.5855	92.0995	132.6876	119.4892	69.2397	110.8055	193.7561	131.4594	69.4104	59.8593	65.3542	75.4838	71.4389	128.6967	183.3067	292.976	310.9027	210.6636	142.014	127.569	86.7453	82.571	123.3666	123.2788	97.1994	146.8163	96.7885	116.4299	264.3963	401.8989	300.1549	238.2465	131.031	150.447	195.1399	279.1712	527.9197	592.4151	313.6818	138.4902	89.2046	75.718
21.7689	33.072	34.9226	49.3113	55.6566	71.1531	38.8323	59.7435	52.2762	39.403	93.4161	164.3414	94.8524	44.0051	73.8863	97.1624	60.1448	103.3987	154.0735	170.096	100.2362	43.871	48.0682	37.8554	62.4771	50.945	35.7821	36.1274	30.2279	24.8598	41.5908	101.6713	119.7796	55.2883	52.6986	82.238	37.2397	43.4105	50.7797	108.2607	93.5349	42.2315	42.6619	82.3926	161.2245	175.0753	70.7974	76.0859	89.823	46.8384	42.3817	34.8587	37.4456	39.1779	50.6277	57.2549	58.5203	47.7804	36.9463	81.2535	91.4095	105.1847	88.1527	55.9839	52.4186	73.5445	60.7921	47.3024	43.071	43.9715	40.2874	61.3308	93.2102	129.4295	263.4052	289.3133	183.6647	109.6188	55.6629	40.5927	39.7547	48.727	56.7904	71.5955	64.8594	41.5016	38.2783	50.0905	60.2269	50.7082	49.4073	53.8819	88.7337	163.1862	147.0101	105.0391	57.2823	113.4925	273.1474	316.8807	118.43	42.769	45.6053	54.6173	97.6378	140.9034	95.0906	69.5757	145.6445	119.9113	62.0182	61.1598	39.3484	39.0367	46.4923	49.6016	41.0026	42.2226	55.3536	57.3404	98.6461	145.0094	92.7914	120.8679	77.6118	46.9321	45.3843	58.1552	124.8555	117.8241	62.6197	45.8636	41.695	41.6989	51.1102	89.9024	84.7386	93.2928	64.9603	54.1671	63.8128	100.3431	167.1042	143.3769	115.4959	172.0521	138.6921	86.2026	86.43	132.2665	143.3319	86.9751	91.2716	69.486	109.5735	98.9236	51.2277	54.5782	69.4927	105.0232	86.5185	74.6458	85.3129	97.6359	111.9256	124.2127	57.3435	68.2763	128.0563	140.6276	80.3577	89.2533	175.4364	116.1863	64.5788	64.0962	68.5277	74.3756	78.622	138.1246	194.0126	302.1027	283.8201	182.3492	145.0619	125.1905	81.311	88.0445	134.2316	122.3043	103.9782	134.3881	80.3981	108.1248	286.3621	368.9991	295.4297	255.0512	146.7746	137.7208	195.7338	303.6065	558.5997	609.4711	316.1379	133.189	100.463	96.6047
53.0368	24.2705	21.0645	41.4063	54.0805	64.429	46.0283	34.544	45.9419	60.2972	61.1352	129.2206	139.4269	77.7125	59.3311	99.6084	48.3783	63.7357	136.9251	212.4553	170.4482	57.4111	42.7039	36.5894	53.8796	54.2612	31.6143	30.5298	30.5148	28.5526	22.479	56.2764	138.7566	57.7751	61.7625	87.4226	70.7707	45.2316	56.562	99.9196	63.5859	41.358	40.5316	49.231	126.0812	208.5409	112.2753	84.9466	89.3917	43.5724	36.6728	32.9505	33.7556	36.1123	52.4371	85.1284	57.2189	48.5308	32.4829	67.0029	77.9418	77.9492	109.9165	74.3249	57.5317	72.792	52.6768	42.1418	48.6456	51.0052	42.989	40.8874	84.7263	118.7399	284.6048	303.0753	172.5211	117.5538	71.1692	47.0911	37.2492	51.2653	83.467	83.6303	61.4958	44.0538	36.7621	40.437	59.8722	62.2778	51.2613	50.7274	82.4323	163.3469	163.6552	116.7791	50.8839	76.1212	213.9204	340.6758	250.2355	46.9906	40.5524	50.7669	90.6138	125.7742	115.6372	63.7709	103.4429	147.0434	86.857	57.3761	51.1211	41.2969	39.0481	43.1408	42.8593	43.1798	51.7071	62.8701	98.5829	119.0889	122.4894	140.2486	64.0184	43.2155	47.4915	52.4502	84.0127	148.4376	89.202	54.891	49.1746	41.4584	47.1866	87.6697	77.6725	87.4822	64.2135	52.357	63.8267	76.736	144.2473	165.8599	117.8861	143.0733	157.9341	110.0229	116.579	155.8563	117.0368	86.3183	109.0007	63.3156	76.9494	72.1363	86.8407	64.0837	82.0864	95.916	74.162	88.8245	96.4227	86.7852	86.2749	134.3239	88.3082	56.8553	111.1963	149.2938	81.2488	66.1373	155.6672	130.4533	66.5136	73.8644	74.5716	80.0234	78.7562	120.8822	189.7217	299.5865	286.2238	180.606	126.7517	127.7241	98.7208	103.2515	127.6763	105.5224	101.8849	170.1857	93.8369	110.7858	291.9325	392.1396	288.4113	229.489	125.3408	143.8195	216.7699	314.0462	541.0856	642.374	353.0932	144.9468	99.0211	93.3
57.588	25.8669	21.5515	36.8711	52.488	65.6488	41.2824	40.7409	23.2312	52.0395	85.6346	90.1495	83.0292	118.3958	94.2977	99.5339	55.0809	49.6821	79.2859	156.5022	198.9316	109.9956	42.3348	33.0639	43.3059	40.698	26.8456	33.2063	35.3439	28.7509	32.8473	58.7236	122.3878	40.7252	49.8632	58.8287	99.709	57.64	47.3312	96.9121	55.4228	43.3492	50.6184	31.0495	60.2963	206.6272	179.9006	155.113	78.1053	43.9428	45.1123	29.9646	38.9811	39.2871	58.7284	89.1885	60.601	40.8409	38.8864	60.7908	66.1055	73.1265	115.7493	83.2867	48.1292	57.3399	59.2863	49.6638	50.437	41.9245	38.6009	58.1687	98.4016	120.2987	221.6745	294.9421	180.0422	114.137	74.7679	49.0424	47.0484	41.7542	59.2207	76.5397	62.0231	47.0778	41.7488	50.0661	55.2542	67.0733	70.4913	49.2851	78.4679	167.6189	189.801	130.7176	58.3184	49.3233	130.423	298.6481	282.0503	129.3927	50.153	43.4971	74.3006	154.3873	122.9413	72.9357	103.8116	119.1154	117.7217	51.2981	32.0178	41.6128	39.7036	38.2793	39.4155	39.1894	49.0446	54.6761	86.9512	116.5525	97.1376	137.4993	79.125	43.9473	41.78	50.7473	69.5843	141.1444	110.1778	63.3984	45.4499	41.4691	42.1804	86.4291	85.411	80.3333	64.4101	53.6074	54.0601	65.0286	112.6843	141.9169	116.7643	128.4826	161.9925	124.5007	119.3489	144.6366	78.2214	75.3433	116.9597	78.6639	72.9603	52.3585	63.2834	99.6009	99.7853	105.5962	63.4895	87.2683	105.6906	90.3679	76.6943	114.3044	120.46	79.1348	106.7656	167.9446	101.714	80.6019	157.7343	120.1193	71.9851	66.1208	88.4608	89.1064	92.8436	135.8998	181.0383	276.5379	274.5023	162.9045	114.1121	119.6388	115.5031	99.5312	122.0869	109.1924	99.1329	131.9909	79.3171	114.1207	279.0906	339.6007	258.7573	213.8346	129.3717	123.0947	183.9573	317.6897	541.8241	621.3722	323.0226	123.8174	96.8425	86.776
