31.3549	114.9698
32.0502	115.3735
32.7455	115.7772
33.4407	116.1809
34.1360	116.5846
34.8313	116.9883
35.5265	117.3920
36.2218	117.7958
36.9171	118.1995
37.6123	118.6032
38.3076	119.0069
39.0029	119.4106
39.6981	119.8143
40.3934	120.2180
41.0887	120.6217
41.7839	121.0254
42.4792	121.4291
43.1745	121.8328
43.8697	122.2366
44.5650	122.6403
45.2603	123.0440
45.9555	123.4477
46.6508	123.8514
47.3461	124.2551
48.0414	124.6588
48.7366	125.0625
49.4319	125.4662
50.1271	125.8699
50.8224	126.2737
51.5177	126.6774
52.2130	127.0811
52.9082	127.4848
53.6035	127.8885
54.2987	128.2922
54.9940	128.6959
55.6893	129.0996
56.3813	129.5090
57.0541	129.9489
57.7271	130.3889
58.4000	130.8289
59.0729	131.2689
59.7458	131.7089
60.4187	132.1488
61.0916	132.5888
61.7645	133.0288
62.4374	133.4688
63.1103	133.9088
63.7832	134.3487
64.4561	134.7887
65.1290	135.2287
65.8019	135.6687
66.4748	136.1087
67.1477	136.5486
67.8206	136.9886
68.4935	137.4286
69.1664	137.8686
69.8393	138.3086
70.5122	138.7485
71.1851	139.1885
71.8580	139.6285
72.5309	140.0685
73.2038	140.5085
73.8767	140.9484
74.5496	141.3884
75.2225	141.8284
75.8954	142.2684
76.5683	142.7084
77.2446	143.1430
77.9540	143.5213
78.6634	143.8997
79.3728	144.2780
80.0822	144.6564
80.7916	145.0347
81.5010	145.4131
82.2104	145.7914
82.9197	146.1697
83.6291	146.5481
84.3385	146.9264
85.0479	147.3048
85.7573	147.6831
86.4667	148.0615
87.1761	148.4398
87.8855	148.8182
88.5949	149.1965
89.3174	149.5492
90.1169	149.6333
90.9165	149.7175
91.7160	149.8017
92.5156	149.8858
93.3151	149.9700
94.1147	150.0542
94.9142	150.1383
95.7138	150.2225
96.5134	150.3067
97.3129	150.3908
98.1125	150.4750
98.9120	150.5591
99.7116	150.6433
100.5111	150.7275
101.3107	150.8116
102.1102	150.8958
102.9098	150.9800
103.7094	151.0641
104.5089	151.1483
105.2895	150.9558
106.0695	150.7608
106.8494	150.5658
107.6294	150.3708
108.4094	150.1759
109.1894	149.9809
109.9693	149.7859
110.7493	149.5909
111.5293	149.3959
112.3092	149.2009
113.0892	149.0059
113.8692	148.8109
114.6491	148.6159
115.4291	148.4209
116.2091	148.2259
116.9890	148.0309
117.7690	147.8359
118.5490	147.6409
119.3289	147.4459
120.1089	147.2509
120.8807	147.0256
121.6362	146.7509
122.3918	146.4761
123.1474	146.2014
123.9029	145.9266
124.6585	145.6519
125.4141	145.3771
126.1696	145.1023
126.9252	144.8276
127.6808	144.5528
128.4364	144.2781
129.1919	144.0033
